radio,mcc,mnc,lac,cid,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region,location,d_nearest_road
GSM,624,2,14,713,0,9.957733,3.030853,2907,2,1,1350359538,1350359538,0,POINT (9.957733000000001 3.030853),Kribi,South,rural,0.000189226
GSM,624,2,14,724,0,9.942517,3.008989,18130,19,1,1350379778,1359553645,0,POINT (9.942517 3.008989),Kribi,South,rural,0.003578052
GSM,624,2,14,725,0,9.919967,2.959867,7179,21,1,1350381913,1359551670,0,POINT (9.919967 2.959867),Kribi,South,rural,0.005044753
GSM,624,2,14,726,0,9.920229,2.963072,4884,21,1,1350381913,1359545498,0,POINT (9.920228999999999 2.963072),Kribi,South,rural,0.006427686
GSM,624,2,14,731,0,10.110855,3.603172,12487,4,1,1350376813,1359519183,0,POINT (10.110855 3.603172),Edea,Littoral,rural,0.006427686
GSM,624,2,14,732,0,10.114975,3.56369,16891,6,1,1350377191,1359589606,0,POINT (10.114975 3.56369),Edea,Littoral,rural,0.005044753
GSM,624,2,14,733,0,10.116807,3.595047,17793,3,1,1350377623,1350383099,0,POINT (10.116807 3.595047),Edea,Littoral,rural,0.006427686
GSM,624,2,14,2281,0,10.53959,3.857141,33179,122,1,1339853071,1381903314,0,POINT (10.53959 3.857141),Eseka,Centre,rural,0.007342259
GSM,624,2,14,2282,0,10.463942,3.840684,24596,81,1,1339853538,1486618150,0,POINT (10.463942 3.840684),Edea,Littoral,rural,0.005731701
GSM,624,2,14,2283,0,10.451414,3.838506,27542,102,1,1339853538,1486618150,0,POINT (10.451414 3.838506),Edea,Littoral,rural,0.005136947
GSM,624,2,14,2317,0,9.323284,4.088752,33308,6,1,1458637900,1485045976,0,POINT (9.323283999999999 4.088751999999999),Mutengene,South-West,rural,0.006496194
GSM,624,2,14,2318,0,9.621964,3.869705,1000,3,1,1484624717,1485045976,0,POINT (9.621964 3.869705),Douala,Littoral,urban,0.005818049
GSM,624,2,14,2319,0,9.601364,3.876114,6135,4,1,1472017574,1485045976,0,POINT (9.601364 3.876114),Douala,Littoral,urban,0.006427686
GSM,624,2,14,2321,0,9.942856,3.965378,1178,3,1,1464996842,1486959217,0,POINT (9.942855999999999 3.965378),Dizangue,Littoral,rural,0.006496194
GSM,624,2,14,2563,0,9.992066,3.967439,4465,2,1,1468069708,1491977066,0,POINT (9.992066000000001 3.967439),Dizangue,Littoral,rural,0.005764755
GSM,624,2,14,2666,0,10.13008118,3.778610229,1000,1,1,1490245940,1490245940,0,POINT (10.130081176758 3.7786102294922),Edea,Littoral,rural,0.006785216
GSM,624,2,14,2721,0,10.06004333,3.921432495,1000,1,1,1487234636,1487234636,0,POINT (10.060043334961 3.9214324951172),Edea,Littoral,rural,0.006427686
GSM,624,2,14,2723,0,10.06004333,3.921432495,1000,1,1,1487234636,1487234636,0,POINT (10.060043334961 3.9214324951172),Edea,Littoral,rural,0.006496194
GSM,624,2,14,5071,0,9.916792,2.952747,6150,16,1,1350384057,1359553645,0,POINT (9.916791999999999 2.952747),Kribi,South,rural,0.04858249
GSM,624,2,14,5073,0,9.913101196,2.939529419,1000,1,1,1350377990,1350377990,0,POINT (9.9131011962891 2.9395294189453),Kribi,South,rural,0.049256251
GSM,624,2,14,5654,0,10.141887,3.921675,147577,210,1,1339855486,1381899873,0,POINT (10.141887 3.921675),Edea,Littoral,rural,0.008072905
GSM,624,2,14,5655,0,10.267093,3.865648,133205,97,1,1339855486,1443196384,0,POINT (10.267093 3.865648),Edea,Littoral,rural,0.001218901
GSM,624,2,14,5656,0,10.118951,3.924945,150145,225,1,1339855486,1443196384,0,POINT (10.118951 3.924945),Edea,Littoral,rural,0.005181096
GSM,624,2,14,5661,0,10.308938,3.811068,18115,79,1,1339853538,1486618150,0,POINT (10.308938 3.811068),Edea,Littoral,rural,0.00532267
GSM,624,2,14,5662,0,10.351128,3.818494,29200,55,1,1339944532,1482903694,0,POINT (10.351128 3.818494),Edea,Littoral,rural,0.000179216
GSM,624,2,14,5663,0,10.254581,3.798227,66672,50,1,1339853076,1482903694,0,POINT (10.254581 3.798227),Edea,Littoral,rural,0.0053577
GSM,624,2,14,5674,0,10.569112,3.860033,25685,49,1,1339853538,1443196447,0,POINT (10.569112 3.860033),Eseka,Centre,rural,0.166343596
GSM,624,2,14,5675,0,10.620024,3.867223,24526,107,1,1339851298,1487234636,0,POINT (10.620024 3.867223000000001),Eseka,Centre,rural,0.019550538
GSM,624,2,14,5676,0,10.500581,3.848872,28757,120,1,1339853071,1487234636,0,POINT (10.500581 3.848872),Eseka,Centre,rural,0.020560097
GSM,624,2,14,6151,0,10.143814,3.824844,5925,3,1,1349711993,1350388806,0,POINT (10.143814 3.824844),Edea,Littoral,rural,0.001289098
GSM,624,2,14,6152,0,10.108337,3.682938,2231,6,1,1350376293,1443755253,0,POINT (10.108337 3.682938),Edea,Littoral,rural,7.57E-05
GSM,624,2,14,6251,0,10.286177,3.804248,13219,6,1,1347369423,1482903694,0,POINT (10.286177 3.804248),Edea,Littoral,rural,0.004006195
GSM,624,2,14,6361,0,10.40605,4.095966,7780,22,1,1347088872,1347088872,0,POINT (10.40605 4.095966000000001),Ngambe,Littoral,rural,0.000405683
GSM,624,2,14,6362,0,10.358469,4.055699,7219,13,1,1347089772,1347089772,0,POINT (10.358469 4.055699),Ngambe,Littoral,rural,0.001328893
GSM,624,2,14,6481,0,9.954691,3.029775,8243,7,1,1350379115,1359521656,0,POINT (9.954691 3.029775),Kribi,South,rural,0.008200251
GSM,624,2,14,6482,0,9.951553,3.019524,4882,4,1,1350380209,1359586828,0,POINT (9.951553000000001 3.019524),Kribi,South,rural,0.002179248
GSM,624,2,14,6483,0,9.942398,3.007126,6573,9,1,1350379425,1359553645,0,POINT (9.942397999999999 3.007126),Kribi,South,rural,0.001116885
GSM,624,2,14,6501,0,10.132849,3.796193,6495,66,1,1339855612,1486618150,0,POINT (10.132849 3.796193),Edea,Littoral,rural,0.000673794
GSM,624,2,14,6502,0,10.132778,3.795586,7988,83,1,1340966115,1488096898,0,POINT (10.132778 3.795586),Edea,Littoral,rural,0.002901952
GSM,624,2,14,6503,0,10.125329,3.801277,12129,89,1,1339855612,1488096898,0,POINT (10.125329 3.801277),Edea,Littoral,rural,0.000191708
GSM,624,2,14,6562,0,9.230574,4.11644,5510,2,1,1458637901,1466120254,0,POINT (9.230574000000001 4.11644),Buea,South-West,urban,0.00204235
GSM,624,2,14,6603,0,9.282761,4.140473,2579,2,1,1458637901,1473064923,0,POINT (9.282761000000001 4.140473),Buea,South-West,urban,0.000191708
GSM,624,2,14,6641,0,10.112675,3.814539,24623,37,1,1339943342,1488782048,0,POINT (10.112675 3.814539),Edea,Littoral,rural,0.000191708
GSM,624,2,14,6642,0,10.102616,3.825209,15506,44,1,1339855483,1486381642,0,POINT (10.102616 3.825209),Edea,Littoral,rural,0.004885765
GSM,624,2,14,6643,0,10.086356,3.855359,12641,44,1,1339942945,1475938018,0,POINT (10.086356 3.855359),Edea,Littoral,rural,0.002765301
GSM,624,2,14,8574,0,10.126648,3.795717,2899,46,1,1348658718,1490245940,0,POINT (10.126648 3.795717),Edea,Littoral,rural,0.017981012
GSM,624,2,14,8575,0,10.119631,3.802023,18671,41,1,1340966457,1490245940,0,POINT (10.119631 3.802023),Edea,Littoral,rural,0.004623172
GSM,624,2,14,8576,0,10.117722,3.78891,1000,4,1,1349772445,1349776830,0,POINT (10.117722 3.78891),Edea,Littoral,rural,0.000397152
GSM,624,2,14,8584,0,10.175957,3.802258,24587,64,1,1339853538,1381747039,0,POINT (10.175957 3.802258),Edea,Littoral,rural,0.002375637
GSM,624,2,14,8585,0,10.178003,3.793578,31459,29,1,1339853955,1490245940,0,POINT (10.178003 3.793578),Edea,Littoral,rural,0.029480239
GSM,624,2,14,8586,0,10.143454,3.796464,35211,80,1,1339855612,1490245940,0,POINT (10.143454 3.796464),Edea,Littoral,rural,0.004688943
GSM,624,2,14,8741,0,9.914474,2.947426,4819,12,1,1350379192,1350379192,0,POINT (9.914474 2.947426),Kribi,South,rural,0.012147554
GSM,624,2,14,8742,0,9.912415,2.945023,1093,6,1,1350379192,1350379192,0,POINT (9.912414999999999 2.945023),Kribi,South,rural,0.02784323
GSM,624,2,14,13041,0,10.079994,3.871391,41561,59,1,1339855612,1475938018,0,POINT (10.079994 3.871391),Edea,Littoral,rural,0.019510721
GSM,624,2,14,13042,0,10.097531,3.835138,14266,74,1,1339855486,1484549968,0,POINT (10.097531 3.835138),Edea,Littoral,rural,0.019236727
GSM,624,2,14,13043,0,10.061755,3.884579,15294,98,1,1339855486,1486618150,0,POINT (10.061755 3.884579),Edea,Littoral,rural,0.010874834
GSM,624,2,14,13051,0,10.274235,3.803046,64438,71,1,1339853538,1487234636,0,POINT (10.274235 3.803046),Edea,Littoral,rural,0.013775919
GSM,624,2,14,13052,0,10.223792,3.792251,70147,71,1,1339853229,1487234636,0,POINT (10.223792 3.792251),Edea,Littoral,rural,0.0169653
GSM,624,2,14,13053,0,10.24628,3.797579,67594,52,1,1339853538,1452916092,0,POINT (10.24628 3.797579),Edea,Littoral,rural,0.012152371
GSM,624,2,14,13341,0,10.444768,3.837714,22443,87,1,1339853074,1452528307,0,POINT (10.444768 3.837714),Edea,Littoral,rural,0.003261707
GSM,624,2,14,13342,0,10.402976,3.829545,21683,46,1,1339853074,1490624883,0,POINT (10.402976 3.829545),Edea,Littoral,rural,0.02516411
GSM,624,2,14,13343,0,10.347986,3.818424,21439,83,1,1339853538,1443196447,0,POINT (10.347986 3.818424),Edea,Littoral,rural,0.015298707
GSM,624,2,14,13371,0,10.646871,3.872251,27556,76,1,1339850960,1486618150,0,POINT (10.646871 3.872251),Eseka,Centre,rural,0.017827401
GSM,624,2,14,13372,0,10.664094,3.874462,29481,63,1,1339851485,1381903455,0,POINT (10.664094 3.874462),Eseka,Centre,rural,0.01868376
GSM,624,2,14,13373,0,10.60317,3.866897,38910,81,1,1339851024,1449980941,0,POINT (10.60317 3.866897),Eseka,Centre,rural,0.028388974
GSM,624,2,14,13381,0,10.12086,3.451571,11847,7,1,1350377277,1359589298,0,POINT (10.12086 3.451571),Dizangue,Littoral,rural,0.027535004
GSM,624,2,14,13382,0,10.12321472,3.490219116,1000,1,1,1350382197,1350382197,0,POINT (10.12321472168 3.4902191162109),Dizangue,Littoral,rural,0.026501944
GSM,624,2,14,13383,0,10.12321472,3.490219116,1000,1,1,1350382197,1350382197,0,POINT (10.12321472168 3.4902191162109),Dizangue,Littoral,rural,0.02784323
GSM,624,2,14,13461,0,10.144743,3.799614,8798,34,1,1348734623,1488782048,0,POINT (10.144743 3.799614),Edea,Littoral,rural,0.024342553
GSM,624,2,14,13462,0,10.141814,3.793627,6881,46,1,1342441159,1380454189,0,POINT (10.141814 3.793627),Edea,Littoral,rural,0.009717738
GSM,624,2,14,13463,0,10.148703,3.795009,34654,50,1,1339855612,1486618150,0,POINT (10.148703 3.795009),Edea,Littoral,rural,0.027535004
GSM,624,2,14,13471,0,10.106211,3.823283,10962,34,1,1340966457,1484549968,0,POINT (10.106211 3.823283),Edea,Littoral,rural,0.021132914
GSM,624,2,14,13481,0,10.224003,3.795389,67538,61,1,1339853593,1452916092,0,POINT (10.224003 3.795389),Edea,Littoral,rural,0.027535004
GSM,624,2,14,13482,0,10.129296,3.790774,5476,7,1,1340965776,1351918411,0,POINT (10.129296 3.790774),Edea,Littoral,rural,0.018168105
GSM,624,2,14,13483,0,10.16461,3.791886,8756,21,1,1339855480,1368345453,0,POINT (10.16461 3.791886),Edea,Littoral,rural,0.02516411
GSM,624,2,14,13491,0,10.119764,3.805196,4025,39,1,1339855612,1486381642,0,POINT (10.119764 3.805196),Edea,Littoral,rural,0.01868376
GSM,624,2,14,13492,0,10.124908,3.797607,3949,30,1,1339943342,1485225355,0,POINT (10.124908 3.797607),Edea,Littoral,rural,0.019242137
GSM,624,2,14,13493,0,10.068587,3.836814,38334,37,1,1339855612,1486381642,0,POINT (10.068587 3.836814),Edea,Littoral,rural,0.001920135
GSM,624,2,14,13511,0,10.178833,3.802988,8002,8,1,1341040460,1490245940,0,POINT (10.178833 3.802988),Edea,Littoral,rural,0.000431278
GSM,624,2,14,13513,0,10.215911,3.801271,9386,6,1,1340965776,1351856824,0,POINT (10.215911 3.801271),Edea,Littoral,rural,0.008481
GSM,624,2,14,13521,0,10.115662,3.795776,2610,2,1,1348733689,1490245940,0,POINT (10.115662 3.795776),Edea,Littoral,rural,0.00130662
GSM,624,2,14,13522,0,10.11909485,3.747024536,1000,1,1,1359590485,1359590485,0,POINT (10.119094848633 3.7470245361328),Edea,Littoral,rural,0.005722491
GSM,624,2,14,13571,0,10.108246,3.817612,6560,10,1,1342856437,1490245940,0,POINT (10.108246 3.817612),Edea,Littoral,rural,0.005543655
GSM,624,2,14,13573,0,10.076181,3.876114,8004,4,1,1346860044,1354419584,0,POINT (10.076181 3.876114),Edea,Littoral,rural,0.000326996
GSM,624,2,14,14001,0,9.923876,2.971855,3828,13,1,1350382346,1359551670,0,POINT (9.923876 2.971855),Kribi,South,rural,0.000247207
GSM,624,2,14,14002,0,9.915848,2.95079,6050,10,1,1350383204,1359551670,0,POINT (9.915848 2.95079),Kribi,South,rural,0.005207211
GSM,624,2,14,14003,0,9.915642,2.952301,5909,20,1,1350383636,1359551669,0,POINT (9.915642 2.952301),Kribi,South,rural,0.00042613
GSM,624,2,14,15011,0,10.088477,3.419204,53582,7,1,1350377623,1359589317,0,POINT (10.088477 3.419204),Dizangue,Littoral,rural,0.003700287
GSM,624,2,14,15012,0,10.072725,3.378301,48709,4,1,1350377623,1359523071,0,POINT (10.072725 3.378301),Mouanko,Littoral,rural,0.008729802
GSM,624,2,14,15013,0,10.086578,3.423389,53941,6,1,1350376970,1359523071,0,POINT (10.086578 3.423389),Dizangue,Littoral,rural,0.003662599
GSM,624,2,14,15021,0,10.03166,3.20366,12399,3,1,1350378918,1359588053,0,POINT (10.03166 3.20366),Kribi,South,rural,0.005722491
GSM,624,2,14,15022,0,10.025984,3.181229,12278,5,1,1350378563,1350381296,0,POINT (10.025984 3.181229),Kribi,South,rural,0.008729802
GSM,624,2,14,15641,0,10.033245,3.956196,12914,179,1,1356936660,1487234636,0,POINT (10.033245 3.956196),Edea,Littoral,rural,0.001545507
GSM,624,2,14,15642,0,10.038848,3.952621,18736,159,1,1356259369,1491977066,0,POINT (10.038848 3.952621),Edea,Littoral,rural,0.006034053
GSM,624,2,14,20641,0,10.12458801,3.797836304,1000,2,1,1478160460,1484549968,0,POINT (10.124588012695 3.7978363037109),Edea,Littoral,rural,0.007080407
GSM,624,2,14,20643,-1,10.11191,3.786115,1000,16,1,1494566464,1494736715,0,POINT (10.11191 3.786115),Edea,Littoral,rural,0.008729802
GSM,624,2,14,20646,0,9.69621,3.985404,51502,2,1,1458637901,1488782048,0,POINT (9.696210000000001 3.985404),Douala,Littoral,urban,0.003714789
GSM,624,2,14,20647,0,10.128021,3.808136,1000,2,1,1475960735,1488782048,0,POINT (10.128021 3.808136),Edea,Littoral,rural,0.002269168
GSM,624,2,14,20648,0,10.10948181,3.811569214,1000,1,1,1486381642,1486381642,0,POINT (10.109481811523 3.8115692138672),Edea,Littoral,rural,0.000621591
GSM,624,2,14,20649,0,10.09025574,3.840408325,1000,1,1,1475938018,1475938018,0,POINT (10.090255737305 3.8404083251953),Edea,Littoral,rural,2.54E-05
GSM,624,2,14,20651,0,10.13008118,3.799209595,1000,2,1,1486778982,1488096898,0,POINT (10.130081176758 3.7992095947266),Edea,Littoral,rural,0.001694502
GSM,624,2,14,20652,0,10.13008118,3.799209595,1000,1,1,1488096898,1488096898,0,POINT (10.130081176758 3.7992095947266),Edea,Littoral,rural,0.002838803
GSM,624,2,14,20653,0,10.13008118,3.799209595,1000,2,1,1486778982,1488096898,0,POINT (10.130081176758 3.7992095947266),Edea,Littoral,rural,0.002838803
GSM,624,2,14,20683,0,10.124039,3.806351,1000,5,1,1475960735,1488782048,0,POINT (10.124039 3.806351),Edea,Littoral,rural,0.008729802
GSM,624,2,14,20684,0,10.125046,3.79921,1000,3,1,1478160460,1488782048,0,POINT (10.125046 3.79921),Edea,Littoral,rural,0.00197274
GSM,624,2,14,20685,0,10.12458801,3.799209595,1000,5,1,1474449161,1485225355,0,POINT (10.124588012695 3.7992095947266),Edea,Littoral,rural,0.004885255
GSM,624,2,14,20686,0,10.10948181,3.811569214,1000,1,1,1486381642,1486381642,0,POINT (10.109481811523 3.8115692138672),Edea,Littoral,rural,0.005722491
GSM,624,2,14,20694,0,10.13008118,3.778610229,1000,1,1,1490245940,1490245940,0,POINT (10.130081176758 3.7786102294922),Edea,Littoral,rural,0.001279896
GSM,624,2,14,20717,-1,10.112464,3.786097,1000,2,1,1494533140,1494690731,0,POINT (10.112464 3.786097),Edea,Littoral,rural,9.81E-05
GSM,624,2,14,22881,0,10.110169,3.815003,2222,2,1,1465593920,1475938018,0,POINT (10.110169 3.815003),Edea,Littoral,rural,0.007642277
GSM,624,2,14,33111,0,10.127913,3.795856,8527,95,1,1345790789,1352072534,0,POINT (10.127913 3.795856),Edea,Littoral,rural,0.000423916
GSM,624,2,14,33112,0,10.117722,3.790054,1000,3,1,1349772445,1349776830,0,POINT (10.117722 3.790054),Edea,Littoral,rural,6.83E-05
GSM,624,2,14,33113,0,10.120415,3.799368,10610,52,1,1339942533,1357992928,0,POINT (10.120415 3.799368),Edea,Littoral,rural,0.000522944
GSM,624,2,14,33121,0,10.166038,3.792092,16591,60,1,1339853955,1381747039,0,POINT (10.166038 3.792092),Edea,Littoral,rural,0.000238958
GSM,624,2,14,33122,0,10.169532,3.791471,17596,22,1,1341040460,1381747287,0,POINT (10.169532 3.791471),Edea,Littoral,rural,0.004153189
GSM,624,2,14,33123,0,10.163693,3.79976,78868,109,1,1340966115,1381747287,0,POINT (10.163693 3.79976),Edea,Littoral,rural,0.004153189
GSM,624,2,14,33201,0,10.125392,3.803692,8654,53,1,1339855612,1381747552,0,POINT (10.125392 3.803692),Edea,Littoral,rural,0.004153189
GSM,624,2,14,33202,0,10.108053,3.815941,8322,49,1,1339942945,1381900761,0,POINT (10.108053 3.815941),Edea,Littoral,rural,0.001942
GSM,624,2,14,33203,0,10.096217,3.840793,13642,50,1,1339942345,1381900471,0,POINT (10.096217 3.840793),Edea,Littoral,rural,0.002441216
GSM,624,2,14,33211,0,9.916927,2.950025,8284,14,1,1350379793,1350379793,0,POINT (9.916927000000001 2.950025),Kribi,South,rural,0.002053717
GSM,624,2,14,33231,0,9.930353,2.988539,13329,16,1,1350379648,1359585645,0,POINT (9.930353 2.988539),Kribi,South,rural,0.00136539
GSM,624,2,14,33232,0,9.921036,2.957077,7377,18,1,1350382774,1359545798,0,POINT (9.921036000000001 2.957077),Kribi,South,rural,0.001668781
GSM,624,2,14,33233,0,9.921151,2.968179,11505,29,1,1350382346,1359549711,0,POINT (9.921151 2.968179),Kribi,South,rural,0.001430974
GSM,624,2,14,33241,0,10.134201,3.797731,11901,52,1,1341040124,1381900978,0,POINT (10.134201 3.797731),Edea,Littoral,rural,0.001789796
GSM,624,2,14,33242,0,10.132158,3.795299,8188,125,1,1339855612,1381747287,0,POINT (10.132158 3.795299),Edea,Littoral,rural,0.002678658
GSM,624,2,14,33243,0,10.123499,3.803614,13128,116,1,1339855480,1381900971,0,POINT (10.123499 3.803614),Edea,Littoral,rural,0.004375867
GSM,624,2,14,33351,0,9.917281,2.955591,5776,23,1,1350383204,1359553645,0,POINT (9.917280999999999 2.955591),Kribi,South,rural,0.00121205
GSM,624,2,14,33352,0,9.911453,2.943924,1197,5,1,1350379192,1350379192,0,POINT (9.911453 2.943924),Kribi,South,rural,0.002008988
UMTS,624,2,14,33405,0,10.51322937,3.851394653,1000,1,1,1443196447,1443196447,0,POINT (10.513229370117 3.8513946533203),Eseka,Centre,rural,0.002441216
UMTS,624,2,14,33418,0,10.43083191,3.834915161,1000,1,1,1443196447,1443196447,0,POINT (10.43083190918 3.8349151611328),Edea,Littoral,rural,0.001646471
UMTS,624,2,14,33444,0,10.06141663,3.917312622,1000,1,1,1443196405,1443196405,0,POINT (10.061416625977 3.9173126220703),Edea,Littoral,rural,0.000860379
GSM,624,2,14,34081,0,10.149262,3.796715,10392,60,1,1345821044,1355308917,0,POINT (10.149262 3.796715),Edea,Littoral,rural,0.000211325
GSM,624,2,14,34082,0,10.146862,3.793266,34883,73,1,1339855612,1374047901,0,POINT (10.146862 3.793266),Edea,Littoral,rural,0.000418451
GSM,624,2,14,34083,0,10.147236,3.795118,143458,136,1,1339855480,1381747287,0,POINT (10.147236 3.795118),Edea,Littoral,rural,0.000339566
GSM,624,2,14,34091,0,10.112845,3.824214,14442,29,1,1339942945,1356916968,0,POINT (10.112845 3.824214),Edea,Littoral,rural,0.006538779
GSM,624,2,14,34101,0,10.119389,3.807646,6441,56,1,1339855480,1381900769,0,POINT (10.119389 3.807646),Edea,Littoral,rural,0.004212058
GSM,624,2,14,34102,0,10.126729,3.796696,7783,59,1,1349712936,1357993947,0,POINT (10.126729 3.796696),Edea,Littoral,rural,0.000339566
GSM,624,2,14,34103,0,10.113831,3.811455,11230,24,1,1342856088,1381900769,0,POINT (10.113831 3.811455),Edea,Littoral,rural,0.002838803
GSM,624,2,14,34121,0,10.201664,3.793203,7793,8,1,1339855612,1357993947,0,POINT (10.201664 3.793203),Edea,Littoral,rural,0.000208022
GSM,624,2,14,34122,0,10.207672,3.798181,8463,4,1,1339944136,1355309218,0,POINT (10.207672 3.798181),Edea,Littoral,rural,0.001746357
GSM,624,2,14,34123,0,10.13694763,3.850021362,1000,1,1,1350384902,1350384902,0,POINT (10.136947631836 3.8500213623047),Edea,Littoral,rural,0.007103964
GSM,624,2,14,34131,0,10.121155,3.821182,3666,2,1,1349772445,1350384601,0,POINT (10.121155 3.821182),Edea,Littoral,rural,0.000411299
GSM,624,2,14,34201,0,10.114288,3.810196,1000,2,1,1350127285,1355285749,0,POINT (10.114288 3.810196),Edea,Littoral,rural,0.000620006
GSM,624,2,14,34491,0,9.924457,2.969583,11195,26,1,1350381913,1359585646,0,POINT (9.924457 2.969583),Kribi,South,rural,0.000654946
GSM,624,2,14,34492,0,9.921733,2.954341,5430,14,1,1350383204,1359551670,0,POINT (9.921733 2.954341),Kribi,South,rural,0.004406792
GSM,624,2,14,34493,0,9.915104,2.952118,5954,24,1,1350382964,1359551670,0,POINT (9.915103999999999 2.952118),Kribi,South,rural,0.003836959
GSM,624,2,13,1,0,9.744186401,4.068374634,1000,4,1,1466143665,1482146071,0,POINT (9.7441864013672 4.0683746337891),Douala,Littoral,urban,0.000283514
GSM,624,2,13,311,0,9.798929,4.080788,19797,51,1,1356770928,1381158172,0,POINT (9.798928999999999 4.080788),Douala,Littoral,urban,0.000537292
GSM,624,2,13,312,0,9.789552,4.068138,2692,29,1,1375094237,1449548481,0,POINT (9.789552 4.068137999999999),Douala,Littoral,urban,0.003614302
GSM,624,2,13,313,0,9.794998,4.077748,20338,40,1,1375094237,1381158172,0,POINT (9.794998 4.077748000000001),Douala,Littoral,urban,0.008729802
GSM,624,2,13,1233,0,9.752426147,4.082107544,1000,1,1,1466120260,1466120260,0,POINT (9.7524261474609 4.0821075439453),Douala,Littoral,urban,0.00586131
GSM,624,2,13,1234,0,9.750778,4.081009,1000,5,1,1466143665,1482146071,0,POINT (9.750778 4.081009),Douala,Littoral,urban,0.000242375
GSM,624,2,13,1235,0,9.74556,4.084305,1000,5,1,1464681059,1482216778,0,POINT (9.745560000000001 4.084305000000001),Douala,Littoral,urban,0.001746357
GSM,624,2,13,1237,0,9.789505005,4.067001343,1000,1,1,1449548481,1449548481,0,POINT (9.7895050048828 4.0670013427734),Douala,Littoral,urban,0.004212058
GSM,624,2,13,1238,0,9.789505005,4.067001343,1000,1,1,1449548481,1449548481,0,POINT (9.7895050048828 4.0670013427734),Douala,Littoral,urban,0.000321869
GSM,624,2,13,1242,0,9.725353,4.082696,4238,7,1,1458637899,1465741065,0,POINT (9.725353 4.082696),Douala,Littoral,urban,0.000748566
GSM,624,2,13,1243,0,9.74144,4.083939,1000,3,1,1464681060,1465741065,0,POINT (9.741439999999999 4.083939),Douala,Littoral,urban,0.000208022
GSM,624,2,13,1244,0,9.735031,4.084625,1000,6,1,1458637899,1465561180,0,POINT (9.735030999999999 4.084625),Douala,Littoral,urban,0.000334027
GSM,624,2,13,1403,0,9.345932007,4.088973999,1000,1,1,1466120254,1466120254,0,POINT (9.3459320068359 4.0889739990234),Tiko,South-West,rural,0.022682574
GSM,624,2,13,1409,0,9.759292603,4.077987671,1000,1,1,1483610633,1483610633,0,POINT (9.7592926025391 4.0779876708984),Douala,Littoral,urban,0.001709671
GSM,624,2,13,1469,0,9.764785767,4.061508179,1000,1,1,1482742797,1482742797,0,POINT (9.7647857666016 4.0615081787109),Douala,Littoral,urban,0.022154755
GSM,624,2,13,1584,0,9.751052856,4.097213745,1000,4,1,1458637899,1465820859,0,POINT (9.7510528564453 4.0972137451172),Douala,Littoral,urban,0.002908339
GSM,624,2,13,1585,0,9.751052856,4.097213745,1000,4,1,1458637899,1465820859,0,POINT (9.7510528564453 4.0972137451172),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1586,0,9.751052856,4.097213745,1000,4,1,1458637899,1465820859,0,POINT (9.7510528564453 4.0972137451172),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1767,0,9.777145,4.083481,1000,2,1,1479028045,1484003357,0,POINT (9.777144999999999 4.083481),Douala,Littoral,urban,0.01997143
GSM,624,2,13,1768,0,9.777145386,4.082107544,1000,1,1,1479007291,1479007291,0,POINT (9.7771453857422 4.0821075439453),Douala,Littoral,urban,0.01997143
GSM,624,2,13,1769,0,9.775085,4.084167,1000,2,1,1479028045,1484003357,0,POINT (9.775085000000001 4.084167),Douala,Littoral,urban,0.01997143
GSM,624,2,13,1788,0,9.786758423,4.032669067,1000,1,1,1466120260,1466120260,0,POINT (9.7867584228516 4.0326690673828),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1807,0,9.741439819,4.093093872,1000,1,1,1466120254,1466120254,0,POINT (9.7414398193359 4.0930938720703),Douala,Littoral,urban,0.01997143
GSM,624,2,13,1808,0,9.748077,4.091721,1000,6,1,1458637899,1466120254,0,POINT (9.748077 4.091721),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1809,0,9.735672,4.087051,1000,5,1,1458637899,1466120254,0,POINT (9.735672000000001 4.087051),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1862,0,9.737091,4.089203,1000,6,1,1458637899,1465741065,0,POINT (9.737090999999999 4.089202999999999),Douala,Littoral,urban,0.008681495
GSM,624,2,13,1863,0,9.726333618,4.084854126,1000,1,1,1449135064,1449135064,0,POINT (9.7263336181641 4.0848541259766),Douala,Littoral,urban,0.002222982
GSM,624,2,13,1881,0,9.731826782,4.077987671,1000,1,1,1480299091,1480299091,0,POINT (9.7318267822266 4.0779876708984),Douala,Littoral,urban,0.002908339
GSM,624,2,13,1882,0,9.738007,4.066315,1000,4,1,1477217313,1480850866,0,POINT (9.738007000000001 4.066315),Douala,Littoral,urban,0.01997143
GSM,624,2,13,1883,0,9.728394,4.075928,1000,2,1,1477033695,1479204887,0,POINT (9.728394 4.075928),Douala,Littoral,urban,0.01997143
GSM,624,2,13,2070,0,9.75174,4.082108,1000,2,1,1478081232,1479204887,0,POINT (9.75174 4.082108),Douala,Littoral,urban,0.01997143
GSM,624,2,13,2071,0,9.752151,4.07991,1000,5,1,1466143665,1480850866,0,POINT (9.752151 4.07991),Douala,Littoral,urban,0.002724283
GSM,624,2,13,2072,0,9.748306,4.079361,1000,3,1,1476919819,1480850866,0,POINT (9.748305999999999 4.079361),Douala,Littoral,urban,0.000166567
