radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,624,1,3,65809907,0,9.3015,4.148271,1000,1,1,1524295729,1524295729,0
UMTS,624,2,1025,1671168,0,11.443408,3.934365,1000,1,1,1524207212,1524207212,0
GSM,624,2,20022,10422,-1,11.491284,3.87023,1000,2,1,1524304817,1524309258,0
UMTS,624,2,31025,19763293,0,11.490911,3.870164,1000,1,1,1524309180,1524309180,0
UMTS,624,2,31004,19758918,0,11.496174,3.866197,1000,1,1,1524309326,1524309326,0
UMTS,624,2,31004,19758921,0,11.496539,3.864985,1000,1,1,1524309381,1524309381,0
UMTS,624,2,31004,19757273,0,11.496542,3.864233,1000,1,1,1524309395,1524309395,0
UMTS,624,2,31004,19764879,0,11.504725,3.86762,1000,1,1,1524309798,1524309798,0
UMTS,624,2,31025,19757354,0,11.490542,3.870153,1000,1,1,1524328495,1524328495,0
UMTS,624,2,31032,19758712,0,11.515716,3.869853,1000,1,1,1524482593,1524482593,0
UMTS,624,1,3,65805973,0,9.277014,4.151473,2732,2,1,1524573700,1524573940,0
UMTS,624,1,3,65809904,0,9.301257,4.148315,1000,1,1,1524589067,1524589067,0
UMTS,624,2,31023,20151603,0,9.7576,4.045945,1000,1,1,1524317735,1524317735,0
UMTS,624,1,3,65816899,0,9.288402,4.155601,1000,1,1,1524595632,1524595632,0
UMTS,624,1,3,65816896,0,9.288402,4.155601,1000,1,1,1524596698,1524596698,0
GSM,624,4,24502,1110,-1,9.301498,4.148295,1000,1,1,1524646541,1524646541,0
GSM,624,4,24502,63902,-1,9.29396,4.152115,1000,1,1,1524663182,1524663182,0
GSM,624,2,20045,21424,-1,9.287048,4.155753,1000,1,1,1524700651,1524700651,0
GSM,624,2,20045,14181,-1,9.287085,4.157648,1000,1,1,1524700793,1524700793,0
GSM,624,2,20045,14183,-1,9.288402,4.155601,1000,1,1,1524800081,1524800081,0
GSM,624,2,20045,20532,-1,9.303114,4.145593,1000,1,1,1524904253,1524904253,0
GSM,624,2,20045,14182,-1,9.302195,4.146147,1000,1,1,1524913570,1524913570,0
GSM,624,2,20045,20531,-1,9.301421,4.148342,1000,1,1,1524915429,1524915429,0
GSM,624,2,20045,21495,-1,9.303114,4.145593,1000,1,1,1524916606,1524916606,0
GSM,624,2,20045,14171,-1,9.287325,4.155578,1000,1,1,1524918208,1524918208,0
GSM,624,2,20045,6841,-1,9.302195,4.146147,1000,1,1,1525001838,1525001838,0
UMTS,624,2,31030,19760069,0,11.572121,3.914984,1000,1,1,1525952320,1525952320,0
UMTS,624,4,32001,144281287,0,9.652273,4.070917,1000,3,1,1526835864,1526835984,0
UMTS,624,2,5,65742969,0,10.456389,5.216076,1000,5,1,1527656143,1530685875,0
UMTS,624,2,31009,20287947,0,10.39602,5.487888,1000,2,1,1525971044,1525986426,0
UMTS,624,2,31009,20287881,0,10.397147,5.488034,1000,1,1,1525971065,1525971065,0
UMTS,624,2,31009,20285426,0,10.395009,5.487735,1000,1,1,1525985333,1525985333,0
UMTS,624,2,31009,20289238,0,10.397186,5.488033,1000,1,1,1526056788,1526056788,0
UMTS,624,2,31009,20286486,0,10.395033,5.487754,1000,1,1,1525986608,1525986608,0
UMTS,624,2,31029,20153438,0,9.347002,4.091881,1000,9,1,1529928624,1530432864,0
UMTS,624,2,31029,20153435,0,9.347905,4.092518,1000,10,1,1529929252,1530432496,0
UMTS,624,2,31029,20153184,0,9.34829,4.093148,1000,3,1,1529929364,1530340322,0
GSM,624,2,20045,14211,-1,9.349151,4.093184,1000,9,1,1529930304,1530466344,0
GSM,624,2,20045,1325,-1,9.348844,4.09279,1000,13,1,1529930529,1530496484,0
GSM,624,2,20045,601,-1,9.349008,4.093035,1000,4,1,1529932298,1530432381,0
UMTS,624,2,31029,20154759,0,9.348503,4.09117,1000,5,1,1529943219,1530432758,0
UMTS,624,2,31029,20153436,0,9.350549,4.093184,1000,4,1,1529943234,1530345517,0
UMTS,624,2,31029,20153433,0,9.351228,4.093053,1000,2,1,1529944193,1530345190,0
UMTS,624,2,31029,20154763,0,9.348847,4.091403,1000,4,1,1529947992,1530432729,0
GSM,624,2,20045,6492,-1,9.34867,4.09264,1000,5,1,1529951370,1530466273,0
UMTS,624,2,31029,20153257,0,9.349087,4.093116,1000,3,1,1529952338,1530340193,0
GSM,624,2,20045,14212,-1,9.34911,4.093113,1000,7,1,1529953901,1530496872,0
UMTS,624,2,20045,20153435,0,9.349058,4.093082,1000,1,1,1529952372,1529952372,0
GSM,624,2,20045,2878,-1,9.349061,4.093075,1000,2,1,1529954627,1530341265,0
GSM,624,2,20045,6493,-1,9.348984,4.093081,1000,2,1,1530341301,1530432223,0
UMTS,624,2,209,16252,0,11.526047,3.908245,1000,1,1,1530464833,1530464833,0
UMTS,624,2,209,16256,0,11.526047,3.908245,1000,1,1,1530464834,1530464834,0
UMTS,624,2,20045,65809885,0,9.349195,4.093185,1000,2,1,1530466263,1530466263,0
UMTS,624,1,2058,382494,0,11.459368,3.874588,1000,2,1,1530642823,1530643365,0
UMTS,624,1,51,131156907,0,11.460289,3.874297,1000,3,1,1530642864,1530780814,0
UMTS,624,1,51,131156914,0,11.460289,3.874297,1000,3,1,1530642877,1530780754,0
LTE,624,1,51,131154058,0,11.459368,3.874588,1000,2,1,1530642895,1530644205,0
UMTS,624,1,2058,74782,0,11.459368,3.874588,1000,1,1,1530643038,1530643038,0
UMTS,624,1,2058,338698,0,11.459368,3.874588,1000,2,1,1530643050,1530732791,0
UMTS,624,1,51,131154062,0,11.459368,3.874588,1000,2,1,1530643288,1530645629,0
UMTS,624,1,2058,136990,0,11.459368,3.874588,1000,2,1,1530643910,1530657814,0
UMTS,624,1,51,131154065,0,11.459368,3.874588,1000,2,1,1530648036,1530674839,0
UMTS,624,1,2058,102922,0,11.459373,3.874582,1000,2,1,1530656504,1530683117,0
GSM,624,2,20080,23037,-1,11.475,3.875127,1000,1,1,1530515763,1530515763,0
UMTS,624,2,5,65742971,0,10.455509,5.215299,1000,1,1,1530686021,1530686021,0
LTE,624,1,2058,27412,0,11.459368,3.874588,1000,1,1,1530692061,1530692061,0
LTE,624,1,2058,102942,0,11.459368,3.874588,1000,1,1,1530719076,1530719076,0
LTE,624,1,51,131150771,0,11.459368,3.874588,1000,2,1,1530723590,1530723619,0
LTE,624,1,51,131150774,0,11.459368,3.874588,1000,1,1,1530725404,1530725404,0
UMTS,624,1,51,131156912,0,11.464439,3.872904,1000,2,1,1530781046,1530781233,0
UMTS,624,1,51,131156915,0,11.468877,3.872999,1000,1,1,1530781055,1530781055,0
LTE,624,1,51,131156908,0,11.466768,3.872042,1000,2,1,1530781139,1530781399,0
LTE,624,1,2058,74762,0,11.461067,3.873106,1000,1,1,1530781573,1530781573,0
LTE,624,1,2058,74772,0,11.477042,3.8732,1000,1,1,1530781641,1530781641,0
LTE,624,1,2058,338718,0,11.477042,3.8732,1000,1,1,1530781902,1530781902,0
LTE,624,1,2053,401674,0,11.475977,3.872278,1000,1,1,1530782483,1530782483,0
LTE,624,1,2058,404234,0,11.477042,3.8732,1000,1,1,1530782530,1530782530,0
LTE,624,1,2058,404244,0,11.487694,3.87118,1000,1,1,1530782670,1530782670,0
LTE,624,1,2053,9226,0,11.487694,3.87118,1000,1,1,1530782674,1530782674,0
LTE,624,1,2058,447518,0,11.488049,3.871488,1000,1,1,1530782847,1530782847,0
LTE,624,1,2058,116756,0,11.488049,3.871488,1000,1,1,1530782871,1530782871,0
LTE,624,1,2053,401684,0,11.489114,3.868662,1000,1,1,1530782959,1530782959,0
UMTS,624,1,51,131142138,0,11.487694,3.862748,1000,1,1,1530783087,1530783087,0
LTE,624,1,2058,404254,0,11.487694,3.862748,1000,1,1,1530783092,1530783092,0
UMTS,624,1,53,131153443,0,11.487694,3.862748,1000,1,1,1530783255,1530783255,0
UMTS,624,1,53,131153437,0,11.487694,3.862748,1000,1,1,1530783497,1530783497,0
LTE,624,1,2053,9246,0,11.491955,3.863314,1000,1,1,1530783623,1530783623,0
LTE,624,1,2053,9236,0,11.4916,3.861133,1000,1,1,1530783873,1530783873,0
UMTS,624,1,2053,139274,0,11.496039,3.865757,1000,2,1,1530784123,1530806468,0
LTE,624,1,2058,165150,0,11.489114,3.868662,1000,1,1,1530784132,1530784132,0
LTE,624,1,2053,55326,0,11.489114,3.868662,1000,1,1,1530784151,1530784151,0
LTE,624,1,2053,137994,0,11.489114,3.868662,1000,1,1,1530784153,1530784153,0
LTE,624,1,2053,138014,0,11.503318,3.863159,1000,1,1,1530784192,1530784192,0
LTE,624,1,2053,209162,0,11.501543,3.863808,1000,1,1,1530784283,1530784283,0
UMTS,624,1,53,131169027,0,11.504449,3.865164,1000,2,1,1530785232,1530787758,0
LTE,624,1,2058,107540,0,11.503318,3.873465,1000,1,1,1530786520,1530786520,0
UMTS,624,1,53,131169034,0,11.504584,3.865352,1000,1,1,1530791536,1530791536,0
UMTS,624,1,53,131169035,0,11.504584,3.865352,1000,1,1,1530791576,1530791576,0
LTE,624,1,2053,138250,0,11.510106,3.868708,1000,1,1,1530792792,1530792792,0
LTE,624,1,2058,447508,0,11.510106,3.868708,1000,1,1,1530792797,1530792797,0
LTE,624,1,2053,55562,0,11.510106,3.868708,1000,1,1,1530792807,1530792807,0
LTE,624,1,2053,135454,0,11.512309,3.86728,1000,1,1,1530792868,1530792868,0
LTE,624,1,2053,120606,0,11.512309,3.86728,1000,1,1,1530792913,1530792913,0
LTE,624,1,2053,135434,0,11.512309,3.86728,1000,1,1,1530793017,1530793017,0
UMTS,624,1,53,131138766,0,11.512309,3.86728,1000,1,1,1530793175,1530793175,0
LTE,624,1,2053,73738,0,11.512309,3.86728,1000,2,1,1530793183,1530793232,0
LTE,624,1,2053,73758,0,11.512309,3.86728,1000,1,1,1530793198,1530793198,0
UMTS,624,1,53,131140424,0,11.512515,3.867107,1000,3,1,1530793419,1530807512,0
UMTS,624,1,53,131140417,0,11.514585,3.867672,1000,3,1,1530793489,1530794060,0
UMTS,624,1,53,131140421,0,11.512309,3.86728,1000,1,1,1530793576,1530793576,0
LTE,624,1,2053,426270,0,11.51859,3.869507,1000,1,1,1530794345,1530794345,0
LTE,624,1,2058,538644,0,11.51859,3.869507,1000,1,1,1530794365,1530794365,0
LTE,624,1,2053,426250,0,11.51859,3.869507,1000,1,1,1530794369,1530794369,0
LTE,624,1,51,131142815,0,11.518355,3.875041,1000,1,1,1530794412,1530794412,0
LTE,624,1,2058,134942,0,11.518355,3.875041,1000,1,1,1530794415,1530794415,0
LTE,624,1,2058,134922,0,11.517295,3.878225,1000,1,1,1530794440,1530794440,0
LTE,624,1,2058,755220,0,11.517295,3.878225,1000,1,1,1530794476,1530794476,0
LTE,624,1,2058,245780,0,11.517295,3.878225,1000,1,1,1530794484,1530794484,0
LTE,624,1,2058,538654,0,11.517295,3.878225,1000,1,1,1530794485,1530794485,0
LTE,624,1,2058,538634,0,11.517295,3.878225,1000,1,1,1530794543,1530794543,0
UMTS,624,1,2058,127508,0,11.517295,3.878225,1000,2,1,1530794584,1530794645,0
LTE,624,1,2058,127518,0,11.517295,3.878225,1000,1,1,1530794745,1530794745,0
LTE,624,1,2058,117258,0,11.517295,3.878225,1000,1,1,1530794772,1530794772,0
LTE,624,1,2058,405268,0,11.517295,3.878225,1000,1,1,1530794818,1530794818,0
LTE,624,1,2058,117268,0,11.517295,3.878225,1000,1,1,1530795217,1530795217,0
LTE,624,1,2058,284958,0,11.517295,3.878225,1000,1,1,1530795232,1530795232,0
LTE,624,1,2058,284948,0,11.517295,3.878225,1000,1,1,1530795244,1530795244,0
LTE,624,1,2058,74014,0,11.517295,3.878225,1000,1,1,1530795273,1530795273,0
UMTS,624,1,2058,74004,0,11.546155,3.890064,1000,2,1,1530795305,1530796891,0
LTE,624,1,2053,397578,0,11.544769,3.88805,1000,1,1,1530795307,1530795307,0
LTE,624,1,2053,26378,0,11.544769,3.88805,1000,1,1,1530795323,1530795323,0
UMTS,624,1,51,131140435,0,11.546155,3.890064,1000,2,1,1530795340,1530796859,0
LTE,624,1,2058,73994,0,11.544769,3.88805,1000,1,1,1530795398,1530795398,0
