radio,mcc,mnc,lac,cid,cgi,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region
GSM,624,2,12,7472,62402C1D30,0,9.752426,4.036789,1405,12,1,1339886346,1484188690,0,POINT (9.752426 4.036789),Douala,Littoral
GSM,624,2,12,7473,62402C1D31,0,9.752507,4.037839,2898,17,1,1339886990,1484188690,0,POINT (9.752507000000001 4.037839),Douala,Littoral
GSM,624,2,12,7481,62402C1D39,0,9.768775,3.998272,7057,21,1,1340969238,1383042487,0,POINT (9.768775 3.998272),Douala,Littoral
GSM,624,2,12,7482,62402C1D3A,0,9.773369,3.996277,6501,8,1,1340969238,1382521639,0,POINT (9.773369000000001 3.996277),Douala,Littoral
GSM,624,2,12,7483,62402C1D3B,0,9.758246,4.003961,3656,21,1,1342894790,1484188690,0,POINT (9.758246 4.003961),Douala,Littoral
GSM,624,2,12,7601,62402C1DB1,0,9.781418,4.032974,3378,9,1,1347368895,1485261649,0,POINT (9.781417999999999 4.032973999999999),Douala,Littoral
GSM,624,2,12,7602,62402C1DB2,0,9.784355,3.997192,2438,12,1,1354436898,1484642183,0,POINT (9.784355 3.997192),Douala,Littoral
GSM,624,2,12,7603,62402C1DB3,0,9.774398804,4.016189575,1000,1,1,1448088452,1448088452,0,POINT (9.7743988037109 4.0161895751953),Douala,Littoral
GSM,624,2,12,7621,62402C1DC5,0,9.752426,4.011383,1000,2,1,1383041322,1445331701,0,POINT (9.752426 4.011383),Douala,Littoral
GSM,624,2,12,7622,62402C1DC6,0,9.748636,4.00795,7149,25,1,1342434995,1484577685,0,POINT (9.748635999999999 4.00795),Douala,Littoral
GSM,624,2,12,7631,62402C1DCF,0,9.804153,4.00486,6032,24,1,1345817639,1382767394,0,POINT (9.804152999999999 4.00486),Douala,Littoral
GSM,624,2,12,7632,62402C1DD0,0,9.809154,4.002034,9729,104,1,1339857668,1383041826,0,POINT (9.809153999999999 4.002034),Douala,Littoral
GSM,624,2,12,7633,62402C1DD1,0,9.797005,4.010063,5125,13,1,1351086812,1382496530,0,POINT (9.797005 4.010063),Douala,Littoral
GSM,624,2,12,7811,62402C1E83,0,9.770966,4.025803,1000,2,1,1356854713,1448088452,0,POINT (9.770966 4.025803),Douala,Littoral
GSM,624,2,12,7812,62402C1E84,0,9.76890564,4.010696411,1000,1,1,1446435524,1446435524,0,POINT (9.7689056396484 4.0106964111328),Douala,Littoral
GSM,624,2,12,7813,62402C1E85,0,9.764786,4.007778,6689,8,1,1382517339,1484642183,0,POINT (9.764786000000001 4.007778),Douala,Littoral
GSM,624,2,12,7871,62402C1EBF,0,9.756216,4.007291,2039,25,1,1340969587,1484642183,0,POINT (9.756216 4.007291),Douala,Littoral
GSM,624,2,12,7872,62402C1EC0,0,9.762063,4.002915,5634,57,1,1340969587,1484577685,0,POINT (9.762063000000001 4.002915),Douala,Littoral
GSM,624,2,12,7873,62402C1EC1,0,9.75459,4.00616,2609,33,1,1340969934,1484577685,0,POINT (9.754589999999999 4.006159999999999),Douala,Littoral
GSM,624,2,12,7911,62402C1EE7,0,9.776115,3.99559,1338,4,1,1345796348,1378550667,0,POINT (9.776114999999999 3.99559),Douala,Littoral
GSM,624,2,12,7941,62402C1F05,0,9.734573364,4.034042358,1000,1,1,1342399428,1342399428,0,POINT (9.7345733642578 4.0340423583984),Douala,Littoral
GSM,624,2,12,7942,62402C1F06,0,9.7229,4.013443,1153,2,1,1342895817,1355289054,0,POINT (9.722899999999999 4.013443),Douala,Littoral
GSM,624,2,12,7943,62402C1F07,0,9.74281311,4.042282104,1000,1,1,1342404499,1342404499,0,POINT (9.7428131103516 4.0422821044922),Douala,Littoral
GSM,624,2,12,9131,62402C23AB,0,11.32484436,2.284469604,1000,1,1,1374234001,1374234001,0,POINT (11.324844360352 2.2844696044922),Ambam,South
GSM,624,2,12,9723,62402C25FB,0,11.34544373,2.236404419,1000,1,1,1378788010,1378788010,0,POINT (11.345443725586 2.2364044189453),Kye-Ossi,South
GSM,624,2,12,9844,62402C2674,0,9.804997,4.023802,14060,107,1,1339860144,1485261649,0,POINT (9.804997 4.023802),Douala,Littoral
GSM,624,2,12,9845,62402C2675,0,9.783806,4.026407,53113,66,1,1339865112,1485261649,0,POINT (9.783806 4.026407),Douala,Littoral
GSM,624,2,12,9846,62402C2676,0,9.785034,4.030355,53411,70,1,1339864709,1484642224,0,POINT (9.785034 4.030355),Douala,Littoral
GSM,624,2,12,13311,62402C33FF,0,9.952799,3.964572,28746,364,1,1339857226,1486618150,0,POINT (9.952799000000001 3.964572),Dizangue,Littoral
GSM,624,2,12,13312,62402C3400,0,9.948865,3.966241,21348,239,1,1339857668,1486618150,0,POINT (9.948865 3.966241),Dizangue,Littoral
GSM,624,2,12,13313,62402C3401,0,9.899196,3.987521,63295,402,1,1339857226,1488888395,0,POINT (9.899196 3.987521),Douala,Littoral
GSM,624,2,12,13321,62402C3409,0,9.91833,3.981888,24641,378,1,1339857229,1488888395,0,POINT (9.918330000000001 3.981888),Douala,Littoral
GSM,624,2,12,13322,62402C340A,0,9.86261,4.003817,15950,296,1,1339857229,1492411490,0,POINT (9.86261 4.003817),Douala,Littoral
GSM,624,2,12,13323,62402C340B,0,9.872154,4.002741,17861,257,1,1339857668,1486618150,0,POINT (9.872154 4.002741),Douala,Littoral
GSM,624,2,12,13771,62402C35CB,0,9.775398,4.036102,3180,22,1,1339886341,1484642224,0,POINT (9.775397999999999 4.036102),Douala,Littoral
GSM,624,2,12,13772,62402C35CC,0,9.776338,4.034042,4121,17,1,1342303590,1484642224,0,POINT (9.776338000000001 4.034041999999999),Douala,Littoral
GSM,624,2,12,13773,62402C35CD,0,9.769764,4.036617,5440,24,1,1342278687,1484642224,0,POINT (9.769764 4.036617),Douala,Littoral
GSM,624,2,12,13931,62402C366B,0,9.774137,3.997291,2314,21,1,1340969238,1484577685,0,POINT (9.774137 3.997291),Douala,Littoral
GSM,624,2,12,13932,62402C366C,0,9.779549,3.995848,2558,16,1,1342894449,1484188690,0,POINT (9.779549000000001 3.995848000000001),Douala,Littoral
GSM,624,2,12,13933,62402C366D,0,9.771403,3.997775,2482,22,1,1342894449,1484188690,0,POINT (9.771402999999999 3.997775),Douala,Littoral
GSM,624,2,12,13961,62402C3689,0,9.793806,4.019381,51860,31,1,1339886578,1485261649,0,POINT (9.793806 4.019381),Douala,Littoral
GSM,624,2,12,13962,62402C368A,0,9.785523,4.013443,2366,10,1,1375102325,1484642183,0,POINT (9.785523 4.013443),Douala,Littoral
GSM,624,2,12,13963,62402C368B,0,9.765015,4.021454,1000,6,1,1381916192,1448088452,0,POINT (9.765015 4.021454),Douala,Littoral
GSM,624,2,12,13991,62402C36A7,0,9.763962,4.037888,1638,5,1,1339882868,1381813949,0,POINT (9.763961999999999 4.037888),Douala,Littoral
GSM,624,2,12,13992,62402C36A8,0,9.770965,4.027863,1741,2,1,1341035735,1430892202,0,POINT (9.770964999999999 4.027863),Douala,Littoral
GSM,624,2,12,13993,62402C36A9,0,9.75174,4.037132,1000,12,1,1342945960,1484188690,0,POINT (9.75174 4.037132),Douala,Littoral
GSM,624,2,12,15321,62402C3BD9,0,9.766159,4.051208,1000,2,1,1348642445,1348642445,0,POINT (9.766159 4.051208),Douala,Littoral
GSM,624,2,12,15323,62402C3BDB,0,9.745559692,4.047775269,1000,1,1,1347102084,1347102084,0,POINT (9.7455596923828 4.0477752685547),Douala,Littoral
GSM,624,2,12,15331,62402C3BE3,0,9.760175,4.045813,2081,14,1,1339882868,1354333518,0,POINT (9.760175 4.045813),Douala,Littoral
GSM,624,2,12,15332,62402C3BE4,0,9.766464,4.039993,1944,9,1,1339886578,1356845250,0,POINT (9.766463999999999 4.039993),Douala,Littoral
GSM,624,2,12,15333,62402C3BE5,0,9.762268,4.042511,1693,6,1,1339882868,1353943210,0,POINT (9.762267999999999 4.042511),Douala,Littoral
GSM,624,2,12,15371,62402C3C0B,0,9.814547,4.049068,3581,17,1,1375200512,1466120260,0,POINT (9.814546999999999 4.049068),Douala,Littoral
GSM,624,2,12,15372,62402C3C0C,0,9.792709,4.024429,2912,6,1,1339865112,1466120260,0,POINT (9.792709 4.024429),Douala,Littoral
GSM,624,2,12,15373,62402C3C0D,0,9.788921,4.031734,11561,47,1,1339860144,1466120260,0,POINT (9.788921 4.031733999999999),Douala,Littoral
GSM,624,2,12,15491,62402C3C83,0,9.816405,4.052541,2128,17,1,1375201236,1469581238,0,POINT (9.816405 4.052541000000001),Douala,Littoral
GSM,624,2,12,15492,62402C3C84,0,9.810913,4.001892,9342,90,1,1341036754,1484642183,0,POINT (9.810913000000001 4.001892),Douala,Littoral
GSM,624,2,12,15493,62402C3C85,0,9.792801,4.023409,12319,35,1,1342302838,1479042987,0,POINT (9.792800999999999 4.023409),Douala,Littoral
GSM,624,2,12,15741,62402C3D7D,0,9.755173,4.005203,1641,4,1,1375260020,1484642183,0,POINT (9.755172999999999 4.005203),Douala,Littoral
GSM,624,2,12,15742,62402C3D7E,0,9.758949,4.001427,1904,8,1,1375260511,1484577685,0,POINT (9.758949000000001 4.001427),Douala,Littoral
GSM,624,2,12,15743,62402C3D7F,0,9.757748,4.002457,1000,8,1,1375260753,1484577685,0,POINT (9.757747999999999 4.002457),Douala,Littoral
GSM,624,2,12,15971,62402C3E63,0,9.751396,4.006302,3009,20,1,1377699349,1445331701,0,POINT (9.751396000000002 4.006302),Douala,Littoral
GSM,624,2,12,15972,62402C3E64,0,9.740925,4.011555,1969,8,1,1377699573,1445331701,0,POINT (9.740925000000001 4.011555),Douala,Littoral
GSM,624,2,12,15973,62402C3E65,0,9.734508,4.01207,1839,21,1,1377097617,1445331701,0,POINT (9.734508 4.01207),Douala,Littoral
GSM,624,2,12,20087,62402C4E77,0,9.767532,4.014816,1000,2,1,1458637898,1482316136,0,POINT (9.767532000000001 4.014816000000001),Douala,Littoral
GSM,624,2,12,20088,62402C4E78,0,9.712600708,4.025802612,1000,1,1,1446435524,1446435524,0,POINT (9.7126007080078 4.0258026123047),Douala,Littoral
GSM,624,2,12,20089,62402C4E79,0,9.744186,4.01104,1000,4,1,1458637898,1484642183,0,POINT (9.744186000000001 4.01104),Douala,Littoral
GSM,624,2,12,20091,62402C4E7B,0,9.749679565,4.007949829,1000,1,1,1445331701,1445331701,0,POINT (9.7496795654297 4.0079498291016),Douala,Littoral
GSM,624,2,12,20092,62402C4E7C,0,9.749222,4.00795,1000,3,1,1458637899,1484188690,0,POINT (9.749222 4.00795),Douala,Littoral
GSM,624,2,12,20093,62402C4E7D,0,9.750023,4.00795,1000,4,1,1458637899,1484188690,0,POINT (9.750022999999999 4.00795),Douala,Littoral
GSM,624,2,12,20097,62402C4E81,0,9.750778,4.037613,1000,5,1,1458637899,1484188690,0,POINT (9.750778 4.037612999999999),Douala,Littoral
GSM,624,2,12,20098,62402C4E82,0,9.752426147,4.034042358,1000,1,1,1484188690,1484188690,0,POINT (9.7524261474609 4.0340423583984),Douala,Littoral
GSM,624,2,12,20301,62402C4F4D,0,9.776802,4.034386,1000,4,1,1478081232,1484642224,0,POINT (9.776802 4.034386),Douala,Littoral
GSM,624,2,12,20302,62402C4F4E,0,9.770966,4.030952,1000,4,1,1466143665,1482316136,0,POINT (9.770966 4.030952),Douala,Littoral
GSM,624,2,12,20303,62402C4F4F,0,9.760666,4.025116,1000,4,1,1458637899,1484117350,0,POINT (9.760666000000001 4.025116000000001),Douala,Littoral
GSM,624,2,12,20304,62402C4F50,0,9.787857,4.031296,2638,10,1,1469603284,1484188690,0,POINT (9.787857000000001 4.031296),Douala,Littoral
GSM,624,2,12,20305,62402C4F51,0,9.779663,4.034729,1000,6,1,1478081232,1484642224,0,POINT (9.779663000000001 4.034729),Douala,Littoral
GSM,624,2,12,20306,62402C4F52,0,9.780502,4.040146,1003,9,1,1474981348,1484642224,0,POINT (9.780502 4.040146),Douala,Littoral
GSM,624,2,12,20315,62402C4F5B,0,9.756546021,4.021682739,1000,1,1,1430892202,1430892202,0,POINT (9.7565460205078 4.0216827392578),Douala,Littoral
GSM,624,2,12,20357,62402C4F85,0,9.776459,4.021683,1000,2,1,1458637899,1478060513,0,POINT (9.776458999999999 4.021683),Douala,Littoral
GSM,624,2,12,20358,62402C4F86,0,9.770737,4.008408,1000,3,1,1458637899,1484188690,0,POINT (9.770736999999999 4.008408),Douala,Littoral
GSM,624,2,12,20359,62402C4F87,0,9.758835,4.022141,1000,3,1,1458637899,1484642183,0,POINT (9.758835000000001 4.022141),Douala,Littoral
GSM,624,2,12,20377,62402C4F99,0,9.759293,4.038162,1707,4,1,1466143665,1484642183,0,POINT (9.759293 4.038162000000001),Douala,Littoral
GSM,624,2,12,20378,62402C4F9A,0,9.758377,4.003143,1000,6,1,1458637899,1484188690,0,POINT (9.758377000000001 4.003143),Douala,Littoral
GSM,624,2,12,20379,62402C4F9B,0,9.750595,4.007492,1000,6,1,1458637899,1484188690,0,POINT (9.750595000000001 4.007492),Douala,Littoral
GSM,624,2,12,20554,62402C504A,0,9.752975,4.040909,1000,5,1,1458637899,1480664378,0,POINT (9.752974999999999 4.040909),Douala,Littoral
GSM,624,2,12,20555,62402C504B,0,9.751249,4.036593,1000,7,1,1458637899,1484738334,0,POINT (9.751249000000001 4.036593),Douala,Littoral
GSM,624,2,12,20556,62402C504C,0,9.751511,4.036331,1000,3,1,1478131677,1480664378,0,POINT (9.751511000000001 4.036331),Douala,Littoral
GSM,624,2,12,20587,62402C506B,0,9.758377,4.023972,1000,3,1,1458637899,1484048172,0,POINT (9.758377000000001 4.023972000000001),Douala,Littoral
GSM,624,2,12,20588,62402C506C,0,9.756889,4.019279,1000,4,1,1458637899,1484642183,0,POINT (9.756888999999999 4.019279),Douala,Littoral
GSM,624,2,12,20589,62402C506D,0,9.755859,4.018936,1000,4,1,1458637899,1484642183,0,POINT (9.755858999999999 4.018936),Douala,Littoral
GSM,624,2,12,20591,62402C506F,0,9.79311,4.025459,1000,8,1,1466143665,1484188690,0,POINT (9.79311 4.025459),Douala,Littoral
GSM,624,2,12,20592,62402C5070,0,9.797401,4.019508,1000,12,1,1458637899,1484642183,0,POINT (9.797400999999999 4.019508),Douala,Littoral
GSM,624,2,12,20593,62402C5071,0,9.787827,4.023666,1536,9,1,1458637899,1484188690,0,POINT (9.787827 4.023666),Douala,Littoral
GSM,624,2,12,20597,62402C5075,0,9.7892,3.996506,1186,9,1,1474895195,1484642183,0,POINT (9.789199999999999 3.996506),Douala,Littoral
GSM,624,2,12,20598,62402C5076,0,9.794998,3.993187,1000,4,1,1478131677,1484642183,0,POINT (9.794998 3.993187),Douala,Littoral
GSM,624,2,12,20599,62402C5077,0,9.780235,3.996277,1000,4,1,1474895195,1484188690,0,POINT (9.780235000000001 3.996277),Douala,Littoral
GSM,624,2,12,20607,62402C507F,0,9.810242,4.00177,1000,10,1,1465004916,1482316136,0,POINT (9.810242000000001 4.00177),Douala,Littoral
GSM,624,2,12,20608,62402C5080,0,9.838531,4.002045,2056,10,1,1458637899,1482316136,0,POINT (9.838531 4.002045),Douala,Littoral
GSM,624,2,12,20609,62402C5081,0,9.822464,4.001083,1000,4,1,1478081232,1479204887,0,POINT (9.822464 4.001083),Douala,Littoral
GSM,624,2,12,20617,62402C5089,0,9.78035,4.022598,1000,3,1,1458637899,1478060513,0,POINT (9.78035 4.022598),Douala,Littoral
GSM,624,2,12,20618,62402C508A,0,9.775085,4.00177,1000,2,1,1458637899,1478108855,0,POINT (9.775085000000001 4.00177),Douala,Littoral
GSM,624,2,12,20619,62402C508B,0,9.774398804,4.003829956,1000,1,1,1437786674,1437786674,0,POINT (9.7743988037109 4.0038299560547),Douala,Littoral
GSM,624,2,12,20624,62402C5090,0,9.74762,4.00795,1000,2,1,1458637899,1482316136,0,POINT (9.74762 4.00795),Douala,Littoral
GSM,624,2,12,20625,62402C5091,0,9.749336,3.999023,1000,4,1,1458637899,1482316136,0,POINT (9.749336 3.999023),Douala,Littoral
GSM,624,2,12,20688,62402C50D0,0,9.748306274,4.00932312,1000,1,1,1445331701,1445331701,0,POINT (9.7483062744141 4.0093231201172),Douala,Littoral
GSM,624,2,12,20744,62402C5108,0,9.777832,4.035416,1000,2,1,1481424507,1484642224,0,POINT (9.777832 4.035416000000001),Douala,Littoral
GSM,624,2,12,20745,62402C5109,0,9.780579,4.034042,1000,6,1,1466143665,1484642224,0,POINT (9.780578999999999 4.034041999999999),Douala,Littoral
GSM,624,2,12,20746,62402C510A,0,9.767532,4.031884,1000,7,1,1466143665,1484642224,0,POINT (9.767532000000001 4.031884),Douala,Littoral
GSM,624,2,12,20777,62402C5129,0,9.771194,4.000626,1000,6,1,1458637899,1484577685,0,POINT (9.771193999999999 4.000626),Douala,Littoral
GSM,624,2,12,20778,62402C512A,0,9.788131714,3.992843628,1000,1,1,1478551782,1478551782,0,POINT (9.7881317138672 3.9928436279297),Douala,Littoral
GSM,624,2,12,20779,62402C512B,0,9.769363,3.998337,1000,3,1,1474895195,1482316136,0,POINT (9.769363 3.998337),Douala,Littoral
GSM,624,2,12,20787,62402C5133,0,9.782364,4.032394,1000,5,1,1466143665,1481399837,0,POINT (9.782363999999999 4.032394),Douala,Littoral
GSM,624,2,12,20788,62402C5134,0,9.785581,4.020309,1000,7,1,1478081232,1484642183,0,POINT (9.785581000000001 4.020308999999999),Douala,Littoral
GSM,624,2,12,20789,62402C5135,0,9.764099,4.032669,1787,2,1,1433540553,1448088452,0,POINT (9.764099 4.032669),Douala,Littoral
GSM,624,2,12,20794,62402C513A,0,9.760665894,4.03678894,1000,2,1,1466143665,1484642224,0,POINT (9.7606658935547 4.0367889404297),Douala,Littoral
GSM,624,2,12,20796,62402C513C,0,9.757919312,4.034042358,1000,1,1,1484188690,1484188690,0,POINT (9.7579193115234 4.0340423583984),Douala,Littoral
GSM,624,2,12,21528,62402C5418,0,9.784012,4.014816,1726,2,1,1465338992,1466120260,0,POINT (9.784011999999999 4.014816000000001),Douala,Littoral
GSM,624,2,12,21561,62402C5439,0,9.811477661,4.034042358,1000,1,1,1469485085,1469485085,0,POINT (9.8114776611328 4.0340423583984),Douala,Littoral
GSM,624,2,12,21562,62402C543A,0,9.805984497,4.001083374,1000,2,1,1478131677,1484642183,0,POINT (9.8059844970703 4.0010833740234),Douala,Littoral
GSM,624,2,12,21563,62402C543B,0,9.784927,4.015274,1834,3,1,1465424721,1466120260,0,POINT (9.784927 4.015274),Douala,Littoral
GSM,624,2,12,21587,62402C5453,0,9.760665894,4.002456665,1000,1,1,1445331701,1445331701,0,POINT (9.7606658935547 4.0024566650391),Douala,Littoral
GSM,624,2,12,21588,62402C5454,0,9.761696,4.00177,1000,4,1,1458637899,1484188690,0,POINT (9.761696000000001 4.00177),Douala,Littoral
GSM,624,2,12,21589,62402C5455,0,9.759567,4.002457,1000,5,1,1458637899,1484577685,0,POINT (9.759567000000001 4.002457),Douala,Littoral
GSM,624,2,12,21666,62402C54A2,0,9.726333618,4.013442993,1000,1,1,1445331701,1445331701,0,POINT (9.7263336181641 4.0134429931641),Douala,Littoral
GSM,624,2,12,22494,62402C57DE,0,9.803925,4.007092,1648,8,1,1467612490,1484642183,0,POINT (9.803925 4.007092),Douala,Littoral
GSM,624,2,12,22495,62402C57DF,0,9.808203,4.001295,1000,13,1,1465004916,1484642183,0,POINT (9.808203000000001 4.001295),Douala,Littoral
GSM,624,2,12,22496,62402C57E0,0,9.775497,4.002731,1000,5,1,1458637899,1484577685,0,POINT (9.775497 4.002731),Douala,Littoral
GSM,624,2,12,22721,62402C58C1,0,9.740066528,4.00932312,1000,1,1,1445331701,1445331701,0,POINT (9.7400665283203 4.0093231201172),Douala,Littoral
GSM,624,2,12,22722,62402C58C2,0,9.738693237,4.00932312,1000,1,1,1445331701,1445331701,0,POINT (9.7386932373047 4.0093231201172),Douala,Littoral
GSM,624,2,12,22723,62402C58C3,0,9.719467163,4.017562866,1000,1,1,1440902014,1440902014,0,POINT (9.7194671630859 4.0175628662109),Douala,Littoral
GSM,624,2,12,23387,62402C5B5B,0,9.772339,4.000397,1000,2,1,1465999702,1474873113,0,POINT (9.772339000000001 4.000397),Douala,Littoral
GSM,624,2,12,23388,62402C5B5C,0,9.842605,4.001541,2919,3,1,1458637899,1484048172,0,POINT (9.842605000000001 4.001541),Douala,Littoral
GSM,624,2,12,23664,62402C5C70,0,9.764786,3.99971,1000,3,1,1482336392,1484188690,0,POINT (9.764786000000001 3.99971),Douala,Littoral
GSM,624,2,12,23794,62402C5CF2,0,9.770278931,3.998336792,1000,1,1,1474873113,1474873113,0,POINT (9.7702789306641 3.9983367919922),Douala,Littoral
GSM,624,2,12,30201,62402C75F9,0,9.767456,4.019241,7997,18,1,1380119993,1383042982,0,POINT (9.767455999999999 4.019241),Douala,Littoral
GSM,624,2,12,30202,62402C75FA,0,9.779892,3.997253,4274,19,1,1342435426,1383030601,0,POINT (9.779892 3.997253),Douala,Littoral
GSM,624,2,12,30203,62402C75FB,0,9.757604,4.013376,5431,122,1,1340969238,1383093789,0,POINT (9.757603999999999 4.013376),Douala,Littoral
GSM,624,2,12,30211,62402C7603,0,9.756406,4.019234,10056,157,1,1378457647,1383093789,0,POINT (9.756406 4.019234),Douala,Littoral
GSM,624,2,12,30212,62402C7604,0,9.756391,4.004672,8529,62,1,1340969587,1383104564,0,POINT (9.756391000000001 4.004672),Douala,Littoral
GSM,624,2,12,30213,62402C7605,0,9.742455,4.009741,3677,23,1,1340969539,1383022442,0,POINT (9.742455 4.009741),Douala,Littoral
GSM,624,2,12,30231,62402C7617,0,9.788835,4.060453,112575,40,1,1372830437,1382007637,0,POINT (9.788835000000001 4.060453),Douala,Littoral
GSM,624,2,12,30232,62402C7618,0,9.755139,4.01969,9312,82,1,1379593274,1383103677,0,POINT (9.755139 4.01969),Douala,Littoral
GSM,624,2,12,30233,62402C7619,0,9.739199,4.034621,2070,19,1,1372755943,1380450347,0,POINT (9.739199000000001 4.034621),Douala,Littoral
GSM,624,2,12,30711,62402C77F7,0,9.763069,4.047432,1000,4,1,1339882868,1348641351,0,POINT (9.763069 4.047432),Douala,Littoral
GSM,624,2,12,30712,62402C77F8,0,9.762795,4.041664,2217,20,1,1339882868,1356845249,0,POINT (9.762795000000001 4.041664),Douala,Littoral
GSM,624,2,12,30713,62402C77F9,0,9.761741,4.040073,3392,23,1,1339882591,1356845250,0,POINT (9.761741000000001 4.040073),Douala,Littoral
GSM,624,2,12,30861,62402C788D,0,9.779991,4.036309,16474,83,1,1339864715,1382008173,0,POINT (9.779991000000001 4.036308999999999),Douala,Littoral
GSM,624,2,12,30862,62402C788E,0,9.771881,4.023743,4560,18,1,1342349701,1382932707,0,POINT (9.771881 4.023743),Douala,Littoral
GSM,624,2,12,30863,62402C788F,0,9.757404,4.024944,3347,96,1,1339882591,1383031687,0,POINT (9.757403999999999 4.024944000000001),Douala,Littoral
GSM,624,2,12,30871,62402C7897,0,9.791255,4.031211,24552,113,1,1339860144,1381899669,0,POINT (9.791255 4.031211),Douala,Littoral
GSM,624,2,12,30872,62402C7898,0,9.783299,4.027177,53215,75,1,1341036075,1382005941,0,POINT (9.783299000000001 4.027177),Douala,Littoral
GSM,624,2,12,30873,62402C7899,0,9.782696,4.033083,53806,146,1,1339865112,1382005941,0,POINT (9.782696000000001 4.033083),Douala,Littoral
GSM,624,2,12,30901,62402C78B5,0,9.75737,4.01976,4230,5,1,1375372462,1381543061,0,POINT (9.75737 4.01976),Douala,Littoral
GSM,624,2,12,30902,62402C78B6,0,9.753342,4.018443,9477,78,1,1342895133,1383103677,0,POINT (9.753342 4.018443),Douala,Littoral
GSM,624,2,12,30903,62402C78B7,0,9.73938,4.012757,3174,4,1,1342424189,1381889925,0,POINT (9.739380000000001 4.012757),Douala,Littoral
GSM,624,2,12,30911,62402C78BF,0,9.762039185,4.047775269,1000,1,1,1347101783,1347101783,0,POINT (9.7620391845703 4.0477752685547),Douala,Littoral
GSM,624,2,12,30912,62402C78C0,0,9.774895,4.035416,5310,36,1,1339864709,1356829090,0,POINT (9.774894999999999 4.035416000000001),Douala,Littoral
GSM,624,2,12,30913,62402C78C1,0,9.767944,4.051621,4199,10,1,1342372282,1358558606,0,POINT (9.767944 4.051621),Douala,Littoral
GSM,624,2,12,31051,62402C794B,0,9.773025,4.044823,2986,20,1,1348663634,1382497394,0,POINT (9.773025000000001 4.044823),Douala,Littoral
GSM,624,2,12,31052,62402C794C,0,9.782639,3.99559,1000,2,1,1377244258,1382931562,0,POINT (9.782639 3.99559),Douala,Littoral
GSM,624,2,12,31053,62402C794D,0,9.758246,4.013966,7264,42,1,1380957257,1383043126,0,POINT (9.758246 4.013966),Douala,Littoral
GSM,624,2,12,31111,62402C7987,0,9.755634,4.017497,10254,125,1,1380817972,1383103677,0,POINT (9.755633999999999 4.017497000000001),Douala,Littoral
GSM,624,2,12,31112,62402C7988,0,9.760925,4.003273,5761,69,1,1340969289,1383104561,0,POINT (9.760925 4.003273),Douala,Littoral
GSM,624,2,12,31113,62402C7989,0,9.750268,4.009062,7693,21,1,1340969934,1382681444,0,POINT (9.750268 4.009062),Douala,Littoral
GSM,624,2,12,31151,62402C79AF,0,9.776596,3.996689,1352,5,1,1345796348,1381457439,0,POINT (9.776596000000001 3.996689),Douala,Littoral
GSM,624,2,12,31152,62402C79B0,0,9.789963,3.974991,2384,3,1,1370589277,1370589277,0,POINT (9.789963 3.974991),Douala,Littoral
GSM,624,2,12,31183,62402C79CF,0,9.734573364,4.034042358,1000,1,1,1351927310,1351927310,0,POINT (9.7345733642578 4.0340423583984),Douala,Littoral
UMTS,624,2,12,32173,62402C7DAD,0,9.840316772,3.998336792,1000,1,1,1443196398,1443196398,0,POINT (9.8403167724609 3.9983367919922),Douala,Littoral
GSM,624,2,12,33461,62402C82B5,0,9.761124,4.043655,1803,3,1,1339887103,1348640452,0,POINT (9.761124000000001 4.043655),Douala,Littoral
GSM,624,2,12,33462,62402C82B6,0,9.756112,4.025369,2901,57,1,1350506827,1382855267,0,POINT (9.756112 4.025369),Douala,Littoral
GSM,624,2,12,33463,62402C82B7,0,9.750023,4.038094,4347,20,1,1339886346,1382007637,0,POINT (9.750022999999999 4.038094),Douala,Littoral
GSM,624,2,12,33561,62402C8319,0,9.758881,4.019843,3154,50,1,1380816494,1383093789,0,POINT (9.758881000000001 4.019843),Douala,Littoral
GSM,624,2,12,33562,62402C831A,0,9.75652,4.016771,10329,267,1,1378456386,1383093789,0,POINT (9.75652 4.016771),Douala,Littoral
GSM,624,2,12,33563,62402C831B,0,9.755554,4.018676,10123,274,1,1342424189,1383103673,0,POINT (9.755554 4.018676),Douala,Littoral
GSM,624,2,12,33571,62402C8323,0,9.79162,4.032311,11407,161,1,1339859693,1381897100,0,POINT (9.79162 4.032311),Douala,Littoral
GSM,624,2,12,33572,62402C8324,0,9.817606,4.005883,25596,184,1,1339939794,1383016209,0,POINT (9.817606 4.005883),Douala,Littoral
GSM,624,2,12,33573,62402C8325,0,9.775708,4.028977,48909,42,1,1339936659,1383042982,0,POINT (9.775708 4.028976999999999),Douala,Littoral
GSM,624,2,12,33591,62402C8337,0,9.805224,4.000244,10151,121,1,1339939794,1383042112,0,POINT (9.805224000000001 4.000244),Douala,Littoral
GSM,624,2,12,33592,62402C8338,0,9.792137,3.994904,3744,24,1,1342435861,1382674501,0,POINT (9.792137 3.994904),Douala,Littoral
GSM,624,2,12,33593,62402C8339,0,9.779686,3.996998,7959,40,1,1340969539,1383042109,0,POINT (9.779686 3.996998),Douala,Littoral
GSM,624,2,12,33621,62402C8355,0,9.818905,4.026615,15937,71,1,1339934301,1383034089,0,POINT (9.818905000000001 4.026615),Douala,Littoral
